n_bits,Type,Integer_Value,Compressed_Size_Bytes
58,Gradual,197292896499610706,32
58,Gradual,197292896499610962,33
58,Gradual,197292896501708114,34
58,Gradual,197292896434599250,32
58,Gradual,192789296807228754,30
58,Gradual,192789296807228498,30
58,Gradual,192789296807162962,31
58,Gradual,192789296807162970,30
58,Gradual,192789296807179354,31
58,Gradual,192789296807179386,30
58,Gradual,192789296823956602,29
58,Gradual,192789296857511034,29
58,Gradual,192789296840733818,30
58,Gradual,192789296840733822,30
58,Gradual,192789296840735870,31
58,Gradual,192789298988219518,30
58,Gradual,192789298719784062,31
58,Gradual,192789298711395454,31
58,Gradual,192789298719784062,31
58,Gradual,192789298719784063,31
58,Gradual,192789296572300415,30
58,Random,240014466439670318,26
58,Random,38568935811701393,32
58,Random,123235061519740673,32
58,Random,166039796361155014,33
58,Random,211075803524223773,31
58,Random,96500310892168628,28
58,Random,178226849151369534,32
58,Random,130644320998403238,33
58,Random,119874959524337055,35
58,Random,244419958886491472,30
58,Random,1285904440727222,33
58,Random,169243316893968605,32
58,Random,183842508841178202,34
58,Random,196470173006812647,34
58,Random,145661695412157704,29
58,Random,159574182677062635,31
58,Random,154000513883460683,31
58,Random,223637417153857378,33
58,Random,135942056007320289,31
58,Random,151679878272125676,29
58,Random,101193645252306342,36
58,Random,145149368963400608,33
58,Random,44702011881415937,35
58,Random,220604770239277786,31
58,Random,118394707454508258,32
58,Random,259530871369810839,34
58,Random,109075268494033828,30
58,Random,162597192626266968,33
58,Random,22352655163557170,31
58,Random,4202533498168821,30
58,Random,142181150690455113,29
58,Random,287331444626807544,30
58,Random,178505102635317143,34
58,Random,139596085756977266,32
58,Random,62543929593012462,34
58,Random,174388791248411561,32
58,Random,109167690355269186,32
58,Random,251214212857758109,29
58,Random,67927850320983585,31
58,Random,34926174215823923,33
58,Random,243727085611567372,34
58,Random,208013475497717414,32
58,Random,37717732076813351,30
58,Random,114417341994178450,32
58,Random,253671626665943770,33
58,Random,184473981646456544,37
58,Random,176030805331082806,36
58,Random,106550585547012771,32
58,Random,183902828021254375,34
58,Random,139711826191526944,34
58,Random,192028585134729040,31
58,Random,105500080998588546,30
58,Random,284613410514135248,29
58,Random,178289965234636714,33
58,Random,56273626405378501,33
58,Random,22144931848288599,32
58,Random,57372531844305481,30
58,Random,29794989211842906,33
58,Random,152945145603818988,31
58,Random,70578625913925657,30
58,Random,159389273514637602,31
58,Random,142168102254953874,29
58,Random,263016684328754121,33
58,Random,64876062709779702,30
58,Random,67167173038515201,31
58,Random,272935699354502602,36
58,Random,192732414370538704,31
58,Random,286853704618038048,31
58,Random,18537023959615176,36
58,Random,171921251037346901,30
58,Random,30217196382962581,32
58,Random,58011172763975406,32
58,Random,177233153774850676,34
58,Random,216096818241421505,29
58,Random,260652141922106887,36
58,Random,22631508359042678,34
58,Random,46191484855468060,33
58,Random,72205955635275540,31
58,Random,202653926151537062,32
58,Random,131174959654943529,32
58,Random,12050294300604406,31
58,Random,285595751601418265,33
58,Random,115304516997073089,31
58,Random,257488551147841389,29
58,Random,64349017998856483,32
58,Random,212989413859947397,33
58,Random,168011384470187256,33
58,Random,94848270487801476,30
58,Random,234682795710961111,30
58,Random,728699190393494,29
58,Random,249672677573524381,28
58,Random,186157999742190012,28
58,Random,105008434748716305,30
58,Random,121855575788137606,31
58,Random,34466488437908847,35
58,Random,24984314177711355,32
58,Random,153461753430153788,30
58,Random,72773051774959919,31
58,Random,227350214409529554,34
58,Random,255216406016693350,32
59,Gradual,576460752303423487,12
59,Gradual,576460752303161343,15
59,Gradual,576460752294772735,16
59,Gradual,576460752294756351,17
59,Gradual,576460752294756343,17
59,Gradual,576460477416849399,19
59,Gradual,574208677603164151,23
59,Gradual,574208677603164119,24
59,Gradual,574208127847350231,25
59,Gradual,574190535661305815,25
59,Gradual,574190535392870359,25
59,Gradual,574190397953916887,25
59,Gradual,430075209878061015,26
59,Gradual,430075209878060999,26
59,Gradual,430075175518322631,28
59,Gradual,430075725274136519,27
59,Gradual,430075725274136455,27
59,Gradual,430074625762508679,29
59,Gradual,430074625695399815,32
59,Gradual,429933888207044487,32
59,Gradual,429933888207044231,32
59,Gradual,429934025645997703,27
59,Gradual,429935125157625479,29
59,Gradual,429934025645997703,27
59,Gradual,429934025645997699,27
59,Gradual,429934025645997707,27
59,Gradual,574049213721853579,26
59,Gradual,429934025645997707,27
59,Gradual,429934025645997711,27
59,Gradual,429934025645997199,28
59,Gradual,429925229552974991,31
59,Gradual,420918030298233999,33
59,Gradual,420636555321523343,33
59,Gradual,420636555321523599,32
59,Gradual,420636555287969167,35
59,Gradual,420073605334547855,34
59,Gradual,402059206825065871,35
59,Gradual,402059206822968719,35
59,Gradual,420073605332450703,34
59,Gradual,420073605332449679,33
59,Gradual,420073639692188047,35
59,Gradual,420073639692188063,34
59,Gradual,420214377180543391,31
59,Gradual,420214377180510623,31
59,Gradual,420214377182607775,30
59,Gradual,420214377182476703,30
59,Gradual,420214377181428127,30
59,Gradual,420214377181419935,31
59,Gradual,564329565257275807,30
59,Gradual,564327366234020255,30
59,Gradual,564326816478206367,31
59,Gradual,564326816478202271,32
59,Gradual,559823216850831775,31
59,Gradual,559823216850848159,31
59,Gradual,559823216850852255,33
59,Gradual,559823217119287711,33
59,Gradual,559823217186396575,32
59,Gradual,559823217186396639,33
59,Gradual,559823217185872351,32
59,Gradual,559823217185872863,32
59,Gradual,559823217194261471,33
59,Gradual,559823217194392543,32
59,Gradual,559818819147881439,31
59,Gradual,559818819147882463,30
59,Gradual,559818819147878367,30
59,Gradual,559818819147877855,31
59,Gradual,559818819147877727,32
59,Gradual,559818819147812191,31
59,Gradual,560100294124522847,33
59,Gradual,560100259764784479,34
59,Gradual,560100259764784607,32
59,Gradual,560100259764784351,31
59,Gradual,559959522276429023,32
59,Gradual,559959522259651807,32
59,Gradual,559961721282907359,31
59,Gradual,559961721316461791,31
59,Gradual,559961721312267487,32
59,Gradual,415846533236411615,34
59,Gradual,415847632748039391,33
59,Gradual,415847632748023007,31
59,Gradual,415847632745925855,32
59,Gradual,415847632477490399,33
59,Gradual,415847907355397343,36
59,Gradual,420351506982767839,34
59,Gradual,384322709963803871,31
59,Gradual,384322709963803869,29
59,Gradual,384322709963802845,28
59,Gradual,384322709964851421,29
59,Gradual,384322709964851933,30
59,Gradual,384322709964856029,28
59,Gradual,384322709956467421,29
59,Gradual,384322709956467677,29
59,Gradual,384331506049489885,27
59,Gradual,384331503902006237,26
59,Gradual,393338703156747229,31
59,Gradual,393338703156755421,30
59,Gradual,393338703156755453,31
59,Gradual,393338703156755421,30
59,Gradual,393339252912569309,34
59,Gradual,393338703156755421,30
59,Gradual,537453891232611293,28
59,Random,3213298398196113,31
59,Random,28092234955271044,32
59,Random,430591433837222000,30
59,Random,237614938134967875,33
59,Random,47240598733114969,33
59,Random,280545476963218626,30
59,Random,111055695195634425,34
59,Random,298287259731151933,29
59,Random,52693744762550499,35
59,Random,418986883577099583,33
59,Random,576193644381966726,26
59,Random,168237513003624609,32
59,Random,120900773848311551,34
59,Random,126788300805327026,35
59,Random,573780029267095131,29
59,Random,307283105046221386,33
59,Random,345253070257847615,28
59,Random,156889974726820248,35
59,Random,395698993038900632,33
59,Random,214769085042608150,32
59,Random,21608207548591463,30
59,Random,307703667194364260,33
59,Random,478481446439746259,33
59,Random,196104344315813645,33
59,Random,424634392823827883,31
59,Random,467891679323357094,28
59,Random,234698215134576468,29
59,Random,569479639411308435,29
59,Random,198639024076651680,32
59,Random,191679883737139058,32
59,Random,367906934780203454,33
59,Random,176747132365532632,33
59,Random,351278019529076823,31
59,Random,288466124406653766,27
59,Random,276184738875712692,30
59,Random,522969885375305016,33
59,Random,43068228864369073,33
59,Random,400577221791420817,33
59,Random,323700317880427756,35
59,Random,457983735446948689,33
59,Random,81259631252180327,34
59,Random,75183996532176549,35
59,Random,524081652161626414,33
59,Random,113043347267651142,30
59,Random,339839461349035981,33
59,Random,397494478160518811,33
59,Random,293385792551880600,30
59,Random,497297650981116427,34
59,Random,492377976280405510,32
59,Random,550373023694992606,34
59,Random,87883111861243817,32
59,Random,515141208178528782,30
59,Random,254445287825697965,33
59,Random,372217076224730344,34
59,Random,447813378993838125,34
59,Random,180174372387775694,33
59,Random,28984274363075750,34
59,Random,157086581351021772,35
59,Random,180478161476460290,32
59,Random,531938117689103948,33
59,Random,253895284928469552,29
59,Random,322151752807088231,33
59,Random,208843186791231904,35
59,Random,275440989676478903,31
59,Random,294258991896551856,27
59,Random,531187185674730930,33
59,Random,176914168022208800,35
59,Random,200793236909472049,33
59,Random,501360404913180712,33
59,Random,487586159786849829,31
59,Random,474608504984751896,32
59,Random,208850030139766668,33
59,Random,351801608352901837,30
59,Random,366750186803748648,32
59,Random,179518369853962286,31
59,Random,390612655268797423,33
59,Random,18893185273133661,33
59,Random,168072077004212852,31
59,Random,445006215793862552,34
59,Random,220861702834288280,31
59,Random,397484600015400515,30
59,Random,364772154357733910,32
59,Random,9395124398668883,32
59,Random,312718111960312132,30
59,Random,209147574111292628,30
59,Random,306135272359211728,32
59,Random,172366505604892539,32
59,Random,136594083807460459,32
59,Random,372206554934251218,31
59,Random,81286479793920323,32
59,Random,225917808224067143,35
59,Random,117739783428548587,36
59,Random,304024311860435792,32
59,Random,536368009502116420,32
59,Random,483198681673642239,29
59,Random,254125923749412842,34
59,Random,560817686603311618,33
59,Random,178420033540431182,29
59,Random,386836297980677131,33
59,Random,78142576910637642,34
60,Gradual,1152921504606846975,12
60,Gradual,1152921470247108607,16
60,Gradual,1152851101502930943,16
60,Gradual,1152851101502930687,18
60,Gradual,1152851101469376255,20
60,Gradual,1152851101469114111,19
60,Gradual,1152851101469097727,20
60,Gradual,1152288151515676415,22
60,Gradual,1152288151515675391,22
60,Gradual,1134273753006193407,24
60,Gradual,1134273753006160639,26
60,Gradual,1134273748711193343,26
60,Gradual,1134273748744747775,25
60,Gradual,1134273198988933887,26
60,Gradual,1134273198988925695,27
60,Gradual,1134273203283892991,27
60,Gradual,1134273203281795839,28
60,Gradual,1134273203281796095,27
60,Gradual,1134273203281794047,29
60,Gradual,1098244406262830079,31
60,Gradual,1098226814076785663,30
60,Gradual,1098225714565157887,31
60,Gradual,954110526489302015,33
60,Gradual,954075342117213183,31
60,Gradual,954075342119310335,30
60,Gradual,954075067241403391,31
60,Gradual,954075067107185663,33
60,Gradual,954074929668232191,34
60,Gradual,954074964027970559,32
60,Gradual,954074964027970557,32
60,Gradual,954074964027986941,32
60,Gradual,954074964027986429,33
60,Gradual,954074964028248573,34
60,Gradual,954074964028117501,32
60,Gradual,954074964028117503,30
60,Gradual,954074964028117375,32
60,Gradual,665844587876405631,30
60,Gradual,665844587875881343,31
60,Gradual,665844587875881471,29
60,Gradual,663592788062196223,30
60,Gradual,663592788062196219,32
60,Gradual,663592788060099067,32
60,Gradual,663627972432187899,30
60,Gradual,663619176339165691,31
60,Gradual,663583991967076859,30
60,Gradual,663583991967076863,29
60,Gradual,663584129406030335,30
60,Gradual,663592925499052543,28
60,Gradual,663592856779575807,32
60,Gradual,663592856779575803,32
60,Gradual,663588458733064699,30
60,Gradual,665840258546749947,30
60,Gradual,665840258546758139,30
60,Gradual,665840258513203707,31
60,Gradual,665840258509009403,32
60,Gradual,665840258507960827,33
60,Gradual,666403208461382139,30
60,Gradual,666403277180858875,31
60,Gradual,666403277180858867,31
60,Gradual,665277377274016243,32
60,Gradual,665277377005580787,32
60,Gradual,665277376988803571,31
60,Gradual,665268580895781363,31
60,Gradual,665268580895519219,32
60,Gradual,665268580896567795,31
60,Gradual,665268546536829427,31
60,Gradual,665268409097875955,32
60,Gradual,665268409097871859,34
60,Gradual,665272807144382963,33
60,Gradual,665272806607512051,35
60,Gradual,665272806607544819,35
60,Gradual,593215212569616883,33
60,Gradual,593215212571714035,33
60,Gradual,593215212571705843,33
60,Gradual,593232804757750259,32
60,Gradual,593232804757750258,32
60,Gradual,593232804758274546,33
60,Gradual,593232802610790898,32
60,Gradual,592951327634080242,34
60,Gradual,592810590145724914,32
60,Gradual,592810590145724915,31
60,Gradual,592880958889902579,34
60,Gradual,592878759866647027,33
60,Gradual,592878759870841331,32
60,Gradual,592878759862452723,32
60,Gradual,592878759858258419,32
60,Gradual,592878759858258403,33
60,Gradual,592913944230347235,31
60,Gradual,592913944364564963,29
60,Gradual,592913944364565475,30
60,Gradual,592913944363516899,31
60,Gradual,592913944229299171,32
60,Gradual,592913927049429987,34
60,Gradual,592922723142452195,35
60,Gradual,737037911218308067,36
60,Gradual,728030711963567075,33
60,Gradual,728013119777522659,33
60,Gradual,728013119777522627,31
60,Gradual,728013119777522563,32
60,Gradual,725761319963837315,31
60,Gradual,725761319963804547,32
60,Random,855211860645735786,31
60,Random,1001378001331046959,35
60,Random,953606797096346608,36
60,Random,889792630034658840,34
60,Random,156296442903325370,33
60,Random,867624365786258521,34
60,Random,420599822497927142,35
60,Random,792764068776352236,32
60,Random,586110695051564701,30
60,Random,343866348027169314,36
60,Random,279225615934371375,30
60,Random,724477200616001472,33
60,Random,747636028027456997,32
60,Random,1010964841583265031,32
60,Random,63002437713282346,34
60,Random,920735293469295545,31
60,Random,262187756179347886,35
60,Random,518379744798637853,32
60,Random,713939532142282843,33
60,Random,416148972466412036,32
60,Random,244341960696715746,35
60,Random,317561381831484395,36
60,Random,1049145375918539826,36
60,Random,298517221520688762,31
60,Random,871724855595011911,31
60,Random,199222247153943774,34
60,Random,290624687981384545,33
60,Random,514967922700619012,32
60,Random,590642279351512931,31
60,Random,957602944930111249,29
60,Random,789100754866735262,35
60,Random,310837032312326822,32
60,Random,976980389069046183,33
60,Random,1011288618576522576,31
60,Random,420774179640106897,34
60,Random,294325283310789818,31
60,Random,1071460662344023997,30
60,Random,512834394459240051,35
60,Random,980258587646257308,33
60,Random,427059699324191910,35
60,Random,1112571030316158726,35
60,Random,945554864214602491,33
60,Random,907552457699678230,30
60,Random,327363125507956069,31
60,Random,923303645674409800,33
60,Random,320559775338628342,31
60,Random,669564770508802769,30
60,Random,1037886853964471000,33
60,Random,256368874464807222,32
60,Random,820682530963996954,34
60,Random,768029780106029314,32
60,Random,342397438409928569,32
60,Random,857750867307975643,33
60,Random,226887605079015325,33
60,Random,946382680227228394,29
60,Random,1018103592917807977,35
60,Random,135926507535000840,35
60,Random,581441800903083065,30
60,Random,758296714753521103,34
60,Random,139038867890637057,34
60,Random,443382809319890974,35
60,Random,807289909073424822,34
60,Random,113410562867724442,35
60,Random,125663575317132608,34
60,Random,340354211058672679,34
60,Random,454701912973958241,33
60,Random,970520776843121982,32
60,Random,707925321421199438,34
60,Random,99268078370979429,33
60,Random,748383679188919073,35
60,Random,1058896261401294869,35
60,Random,841709265168222232,34
60,Random,223709676367494335,33
60,Random,848429757484691106,34
60,Random,245794308968402448,32
60,Random,1064367573002879635,32
60,Random,550918308654587012,33
60,Random,947176750950306551,33
60,Random,1005160535229570649,28
60,Random,987449949982203608,31
60,Random,1012503959453063617,33
60,Random,139981356115161168,33
60,Random,40321106004139415,32
60,Random,216024195645329087,34
60,Random,220906401967466843,33
60,Random,153678421139498350,31
60,Random,1070040091640546388,31
60,Random,404801831618636645,36
60,Random,489148246492312272,32
60,Random,526280520626587262,34
60,Random,998764241871352493,30
60,Random,951421263816877838,33
60,Random,132576831972250833,35
60,Random,313159262326593418,33
60,Random,1085969767943295390,31
60,Random,376627388269495494,30
60,Random,1026406546827910361,34
60,Random,227538776731229422,35
60,Random,303796780228217592,32
60,Random,639729332915999777,32
61,Gradual,2305843009213693951,12
61,Gradual,2305843009213693947,15
61,Gradual,2305843009079476219,15
61,Gradual,2305842974719737851,16
61,Gradual,2305841875208110075,18
61,Gradual,2305841806488633339,20
61,Gradual,2305841806480244731,21
61,Gradual,2305841806480113659,21
61,Gradual,2305701068991758331,23
61,Gradual,2305701068723322875,25
61,Gradual,2305701060133388283,27
61,Gradual,2305701060132863995,26
61,Gradual,2305700785254957051,27
61,Gradual,2305700785263345659,26
61,Gradual,2305700785196236795,25
61,Gradual,2305700785196171259,26
61,Gradual,2305700784122429435,25
61,Gradual,2305700784122429403,25
61,Gradual,2305700784122427355,26
61,Gradual,2296693584867686363,27
61,Gradual,2296693584330815451,28
61,Gradual,2296693584330815483,29
61,Gradual,2294441784517130235,31
61,Gradual,2294441784517130239,31
61,Gradual,2294441784515033087,29
61,Gradual,2294441784515024895,29
61,Gradual,2294442884026652671,30
61,Gradual,2294442884026718207,29
61,Gradual,2294442884026718191,29
61,Gradual,2294583621515073519,28
61,Gradual,2294583621515073263,30
61,Gradual,2294583621506684655,31
61,Gradual,2294583617211717359,29
61,Gradual,2294583617210668783,29
61,Gradual,2294583617193891567,28
61,Gradual,2294583617193891503,28
61,Gradual,2258554820174927535,27
61,Gradual,2258537227988883119,28
61,Gradual,2258536128477255343,26
61,Gradual,2258536128485643951,29
61,Gradual,2258536129559385775,30
61,Gradual,2258536129559387823,30
61,Gradual,2258536129559387822,31
61,Gradual,2258553721745432238,29
61,Gradual,2258536129559387822,31
61,Gradual,2258536129559387838,31
61,Gradual,2240521731049905854,35
61,Gradual,1664060978746482366,36
61,Gradual,1663920241258127038,33
61,Gradual,1663920241258127034,33
61,Gradual,1663920241258124986,34
61,Gradual,1663920241224570554,33
61,Gradual,1663921340736198330,34
61,Gradual,1663921340736200378,34
61,Gradual,2240382093039623866,34
61,Gradual,2240379894016368314,32
61,Gradual,2258394292525850298,30
61,Gradual,2240379894016368314,32
61,Gradual,2239816944062947002,32
61,Gradual,2239819143086202554,34
61,Gradual,2239748774342024890,34
61,Gradual,2239748774342025146,34
61,Gradual,2239748774342025114,35
61,Gradual,2239748774342025106,34
61,Gradual,2239748774342023058,34
61,Gradual,2239748774343071634,35
61,Gradual,2239748774477289362,35
61,Gradual,2239748774477272978,35
61,Gradual,2239748774477272466,34
61,Gradual,2239748774477206930,33
61,Gradual,2240311724430628242,33
61,Gradual,2240311999308535186,34
61,Gradual,2240311999308535218,34
61,Gradual,2240311997161051570,34
61,Gradual,2240311997152662962,34
61,Gradual,2240311997152665010,34
61,Gradual,2240311997152665018,36
61,Gradual,2240311997152665016,35
61,Gradual,2240312065872141752,34
61,Gradual,2240307667825630648,34
61,Gradual,2240305468802375096,36
61,Gradual,1952075092650663352,35
61,Gradual,1952092684836707768,34
61,Gradual,1952092684836707640,34
61,Gradual,1952092719196446008,34
61,Gradual,1952092719733316920,36
61,Gradual,1947589120105946424,34
61,Gradual,1947589051386469688,32
61,Gradual,1947589050312727864,31
61,Gradual,1947589050329505080,31
61,Gradual,1947589015969766712,33
61,Gradual,1952092615597137208,33
61,Gradual,1952092615597137210,32
61,Gradual,1952092615597137208,33
61,Gradual,1952092616670879032,35
61,Gradual,1952092616670616888,36
61,Gradual,1952092616133745976,34
61,Gradual,1952092624723680568,35
61,Gradual,1952092624992116024,35
61,Gradual,1952092624992111928,36
61,Gradual,1952092624992120120,35
61,Random,488315372127067392,33
61,Random,1190476026121617079,33
61,Random,1932993231615143737,32
61,Random,1577429200395200091,33
61,Random,1798291816325215719,34
61,Random,583595510317646666,28
61,Random,42789099306169732,35
61,Random,1692874672675977735,35
61,Random,74283516574699353,32
61,Random,1123813479183815726,33
61,Random,592552264533711223,30
61,Random,417164475513431792,34
61,Random,1689089312918579284,33
61,Random,235339649573948895,36
61,Random,1743107418944824245,32
61,Random,1958923667949117442,34
61,Random,2148260640809878604,34
61,Random,1628077087214289948,33
61,Random,384405345437890185,28
61,Random,1389795899396026033,34
61,Random,1423924342771030133,35
61,Random,1824754839520292456,31
61,Random,522527052912162982,34
61,Random,1232630927936021709,32
61,Random,1355108548416820927,34
61,Random,1626189017660419420,36
61,Random,866889341333709288,31
61,Random,1878525167338842538,35
61,Random,589950694523826537,32
61,Random,293931520036945011,33
61,Random,1893775350165655318,29
61,Random,519518746581577914,35
61,Random,507145978714487895,33
61,Random,741007257553273462,32
61,Random,1575131777515516477,34
61,Random,1871056040858362843,31
61,Random,326256813996539566,32
61,Random,1070539668456741507,29
61,Random,2262825923994336895,32
61,Random,1531888902636345238,30
61,Random,1963944604116937458,31
61,Random,866496052039330768,33
61,Random,831321735577526646,33
61,Random,662655026319321298,30
61,Random,236087744624846761,33
61,Random,130268358606705796,30
61,Random,1649135623248253199,34
61,Random,1948559852754604401,36
61,Random,1076962912573645292,32
61,Random,328945588869378217,31
61,Random,1898231430926027600,32
61,Random,1729729752877215173,30
61,Random,377445910329927817,31
61,Random,862503858432514324,31
61,Random,587773516586562778,31
61,Random,115288777339432391,35
61,Random,2021028185029288749,31
61,Random,2077378038474859767,30
61,Random,572440858201317744,32
61,Random,1370573434956997484,34
61,Random,243840777841181523,32
61,Random,2239824351362083929,33
61,Random,1411047505950933040,31
61,Random,1632654506424094946,31
61,Random,1743309543777978035,34
61,Random,1520565844077969583,33
61,Random,2190211749590272223,33
61,Random,2076327320534659402,33
61,Random,713707489507244787,31
61,Random,1777713030199355633,34
61,Random,1410655835350888211,32
61,Random,2069431616564195932,30
61,Random,1168303887165776910,30
61,Random,1429705506671891538,32
61,Random,1003536031972333603,30
61,Random,783587256361081065,33
61,Random,1230380083550996383,32
61,Random,1346279693495456380,31
61,Random,1742806391263797124,34
61,Random,1566992913112380123,34
61,Random,1711633018874538328,31
61,Random,2071173337146755546,31
61,Random,1861681080907057183,34
61,Random,190021820575868080,32
61,Random,731687445024770638,33
61,Random,1716081042562416455,31
61,Random,366176518595781538,34
61,Random,994529574610238462,35
61,Random,724922245777250140,31
61,Random,2208730525885883502,31
61,Random,820525870633204114,31
61,Random,1936142644805924731,30
61,Random,1108245607262216435,32
61,Random,1398821533681488556,31
61,Random,1028914406791984678,33
61,Random,1880560082919675948,35
61,Random,1412348260866045238,34
61,Random,1174743635037273906,33
61,Random,922054561147758001,29
61,Random,1324366865144410707,32
62,Gradual,4611686018427387903,12
62,Gradual,4611686018393833471,15
62,Gradual,4575657221374869503,17
62,Gradual,4575094271421448191,20
62,Gradual,4575094271421317119,20
62,Gradual,4575094271421317103,20
62,Gradual,4575094271419219951,21
62,Gradual,3422172766812372975,23
62,Gradual,3422172766811324399,25
62,Gradual,3422172766844878831,23
62,Gradual,3422171667333251055,25
62,Gradual,3417668067705880559,25
62,Gradual,3417668066632138735,24
62,Gradual,3417667516876324847,25
62,Gradual,3417667516876308463,25
62,Gradual,3416541616969465839,28
62,Gradual,3416541616835248111,30
62,Gradual,3416541616837345263,28
62,Gradual,3417104566790766575,28
62,Gradual,3417104566790242287,29
62,Gradual,3417104566790241263,31
62,Gradual,3417104566790372335,30
62,Gradual,3417104566790110191,31
62,Gradual,3417104566790110190,31
62,Gradual,3417104429351156718,31
62,Gradual,3417104429351157742,31
62,Gradual,3417104429349060590,32
62,Gradual,3416541479395639278,33
62,Gradual,3416541479395606510,33
62,Gradual,3407534280140865518,33
62,Gradual,3407534280140865534,32
62,Gradual,3407534280140898302,32
62,Gradual,3408097230094319614,33
62,Gradual,3408097161374842878,33
62,Gradual,3407534211421421566,30
62,Gradual,3407534202831486974,29
62,Gradual,3407534752587300862,32
62,Gradual,3408097702540722174,35
62,Gradual,3408097700393238526,34
62,Gradual,3408097700527456254,33
62,Gradual,3408097700527448062,33
62,Gradual,3408097700527448060,33
62,Gradual,3408097700527447932,34
62,Gradual,3408097700527464316,33
62,Gradual,3408097683347595132,33
62,Gradual,3408097820786548604,32
62,Gradual,3408097545908641660,32
62,Gradual,3407816070931931004,33
62,Gradual,3407816070395060092,33
62,Gradual,3407816070395060220,32
62,Gradual,3407815932956106748,32
62,Gradual,3407815932956104700,32
62,Gradual,3407807136863082492,34
62,Gradual,3407807137399953404,34
62,Gradual,3407807154579822588,33
62,Gradual,3408933054486665212,33
62,Gradual,3407807154579822588,33
62,Gradual,3407807154579824636,33
62,Gradual,3407807120220086268,34
62,Gradual,3407244170266664956,32
62,Gradual,3407244170266662908,32
62,Gradual,3407244170258274300,33
62,Gradual,3404992370444589052,32
62,Gradual,3409495970071959548,32
62,Gradual,3409495970071959292,32
62,Gradual,3409495970071959284,31
62,Gradual,3409495965776991988,28
62,Gradual,3409495965776991476,28
62,Gradual,3404992366149620980,30
62,Gradual,3404992366149620982,30
62,Gradual,3404992367223362806,30
62,Gradual,3404992367223362678,31
62,Gradual,4557913871830209654,30
62,Gradual,4558195346806920310,30
62,Gradual,4540180948297438326,28
62,Gradual,4540180952592405622,30
62,Gradual,4540145768220316790,33
62,Gradual,4540146867731944566,31
62,Gradual,4540146867727750262,30
62,Gradual,4540146936447226998,32
62,Gradual,4540006198958871670,29
62,Gradual,4540006198958838902,29
62,Gradual,4540006197885097078,31
62,Gradual,4542257997698782326,32
62,Gradual,4542258032058520694,32
62,Gradual,4542258032058520950,32
62,Gradual,4551265231313261942,34
62,Gradual,4551828181266683254,33
62,Gradual,4263597805114971510,34
62,Gradual,4551828181266683254,33
62,Gradual,4479770587228755318,35
62,Gradual,4479770589376238966,35
62,Gradual,4479770589376763254,33
62,Gradual,4479766191330252150,32
62,Gradual,4479766191296697718,34
62,Gradual,4479774987389719926,33
62,Gradual,4479774987390768502,34
62,Gradual,4479774987323659638,32
62,Gradual,4479774987189441910,32
62,Gradual,4497789385698923894,31
62,Gradual,4495537585885238646,31
62,Random,1074549288969784247,33
62,Random,3067827283597063700,31
62,Random,2453781373221281937,33
62,Random,386562995375072774,33
62,Random,3473919023538965679,32
62,Random,3001445300247984713,32
62,Random,541533039376073152,35
62,Random,3642538024391571136,31
62,Random,3624733668666470640,29
62,Random,244560327297607421,31
62,Random,4476996828620605323,34
62,Random,2833731019612057258,34
62,Random,3153807256142769346,37
62,Random,1064314784830662513,37
62,Random,665649930448291168,34
62,Random,3069516577299784293,32
62,Random,134530334115903469,34
62,Random,255246497973369537,34
62,Random,1049967293689353904,32
62,Random,1798779736282149172,34
62,Random,4472944938038509670,34
62,Random,4045841726288023275,33
62,Random,893881215777467805,34
62,Random,267828457356250128,32
62,Random,485766779650698561,36
62,Random,222704456601684449,32
62,Random,4351718799834046313,32
62,Random,3684399810140309498,34
62,Random,845650431923359800,33
62,Random,3421068717614259822,33
62,Random,1679828726503635328,33
62,Random,127368089884269068,34
62,Random,633627792281467687,35
62,Random,3346539621554598278,35
62,Random,2884057189411801273,34
62,Random,4055601453051858916,34
62,Random,360431058075454924,32
62,Random,2159183935555802723,32
62,Random,1060023234740731325,30
62,Random,185422832277330768,34
62,Random,2073156160323590003,32
62,Random,4486274216179681778,30
62,Random,113831355153226074,34
62,Random,688429015441088757,35
62,Random,287685389282466794,35
62,Random,1079301017541273201,32
62,Random,279210938628344536,35
62,Random,230953180385177151,34
62,Random,2520955190958566387,36
62,Random,548005394246325321,31
62,Random,3685538659490124194,35
62,Random,824461870080406623,34
62,Random,2424197967928097206,34
62,Random,3657970498679764804,37
62,Random,1380636567729915299,31
62,Random,515878440561829540,35
62,Random,386146672776874278,29
62,Random,2015316842800746966,29
62,Random,2405868763365820874,36
62,Random,4328455299379621438,34
62,Random,1118962832590919685,32
62,Random,3217381364926227304,35
62,Random,2635422136134993376,32
62,Random,2854603005612534764,32
62,Random,3083755602935717275,31
62,Random,4446015438936407865,32
62,Random,519141756196896575,36
62,Random,1197170105421830617,32
62,Random,4255986854729489085,33
62,Random,805218147184987171,30
62,Random,2559224790255699688,34
62,Random,216146732942828330,35
62,Random,1951915611396517749,33
62,Random,4282256530828637211,29
62,Random,3152601037206918925,32
62,Random,166652773084693662,34
62,Random,3560985870262200868,34
62,Random,151551776078434027,36
62,Random,1113513121783255199,31
62,Random,4538460859720405640,33
62,Random,2827817588848548263,30
62,Random,2611771205884354148,35
62,Random,4317597238624242048,34
62,Random,1792732616716532740,32
62,Random,1609996040168124710,34
62,Random,3451520734341086239,34
